,Unnamed: 0.1,Unnamed: 0,NAPRORE_ID,SMILES,NAME,SOURCE_SPECIES,REFERENCE,NPC_PATHWAY_1,NPC_PATHWAY_2,NPC_PATHWAY_3,NPC_SUPERCLASS_1,NPC_SUPERCLASS_2,NPC_SUPERCLASS_3,NPC_CLASS_1,NPC_CLASS_2,NPC_CLASS_3,NPC_IS_GLYCOSIDE,NUM_ATOMS,NUM_BONDS,MOL_WT,HBD_COUNT,HBA_COUNT,ROTABLE_BONDS,LOGP,TPSA,AROMATIC_RING_COUNT,ACID_GROUP_COUNT,BASE_GROUP_COUNT,IONIZABLE
578,578,578,579,C=C/C(C)=C\C(=O)C=C(C)C,"['(Z)-Ocimenone', '(Z)-ocimenone']","['Lippia alba', 'Podachaenium eminens']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2004.9698744']",Terpenoids,,,Monoterpenoids,,,Acyclic monoterpenoids,,,False,11,10,150.22099999999998,0,1,3,2.654000000000001,17.07,0,0,0,Non-ionizable
579,579,579,580,C=C/C(C)=C/C(=O)C=C(C)C,"['(E)-Ocimenone', '(E)-ocimenone']","['Lippia alba', 'Podachaenium eminens']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2004.9698744']",Terpenoids,,,Monoterpenoids,,,Acyclic monoterpenoids,,,False,11,10,150.22099999999998,0,1,3,2.654000000000001,17.07,0,0,0,Non-ionizable
580,580,580,581,CC(C)=CCC/C(C)=C/CO,"['Geraniol', 'Geraniol']","['Lippia alba', 'Croton jimenezii']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2002.9699883']",Terpenoids,,,Monoterpenoids,,,Acyclic monoterpenoids,,,False,11,10,154.253,1,1,4,2.6714000000000016,20.23,0,0,0,Non-ionizable
581,581,581,582,CC1=CC(=O)C(=C(C)C)CC1,['Piperitenone'],['Lippia alba'],['https://doi.org/10.1080/10412905.2018.1431966'],Terpenoids,,,Monoterpenoids,,,,,,False,11,11,150.22099999999998,0,1,0,2.632000000000001,17.07,0,0,0,Non-ionizable
582,582,582,583,C=CC(=C)CC/C=C(/C)CCC=C(C)C,"['(Z)-β-Farnesene', '(Z)-β-farnesene', '(Z)-β-farnesene']","['Lippia alba', 'Ocotea morae', 'Podachaenium eminens']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2004.9698744']",Terpenoids,,,Sesquiterpenoids,,,Farnesane sesquiterpenoids,,,False,15,14,204.357,0,0,7,5.201500000000005,0.0,0,0,0,Non-ionizable
583,583,583,584,C=C1/C=C\[C@H](C(C)C)CC/C(C)=C\CC1,['Germacrene-D'],['Lippia alba'],['https://doi.org/10.1080/10412905.2018.1431966'],Terpenoids,,,Sesquiterpenoids,,,Germacrane sesquiterpenoids,,,False,15,15,204.357,0,0,1,4.891300000000005,0.0,0,0,0,Non-ionizable
584,584,584,585,C=C(C)[C@@H]1C/C=C(\C)CC/C=C(\C)CC1,['Germacrene A'],['Lippia alba'],['https://doi.org/10.1080/10412905.2018.1431966'],Terpenoids,,,Sesquiterpenoids,,,Germacrane sesquiterpenoids,,,False,15,15,204.357,0,0,1,5.0354000000000045,0.0,0,0,0,Non-ionizable
585,585,585,586,CC(=O)OC/C=C(/C)CCC=C(C)C,['Neryl acetate'],['Lippia alba'],['https://doi.org/10.1080/10412905.2018.1431966'],Terpenoids,,,Monoterpenoids,,,Acyclic monoterpenoids,,,False,14,13,196.29,0,2,5,3.242200000000002,26.3,0,0,0,Non-ionizable
586,586,586,587,CC(=O)OC/C=C(\C)CCC=C(C)C,['Geranyl acetate'],['Lippia alba'],['https://doi.org/10.1080/10412905.2018.1431966'],Terpenoids,,,Monoterpenoids,,,Acyclic monoterpenoids,,,False,14,13,196.29,0,2,5,3.242200000000002,26.3,0,0,0,Non-ionizable
587,587,587,588,CC(C)[C@H]1C=C[C@H](C)[C@]23CC[C@](C)(O)C2[C@H]13,"['epi-Cubebol', 'epi-cubebol', 'epi-cubebol']","['Lippia alba', 'Aiouea costaricensis', 'Croton jimenezii']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/10412905.2002.9699883']",Terpenoids,,,Sesquiterpenoids,,,Guaiane sesquiterpenoids,,,False,16,18,220.356,1,1,1,3.2417000000000016,20.23,0,0,0,Non-ionizable
588,588,588,589,CC(C)[C@@H]1CC[C@@H](C)[C@@]23CC[C@](C)(O)[C@@H]2[C@@H]13,"['Cubebol', 'Cubebol', 'Cubebol', 'cubebol']","['Lippia alba', 'Ocotea morae', 'Croton jimenezii', 'Podachaenium eminens']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2004.9698744']",Terpenoids,,,Sesquiterpenoids,,,Cubebane sesquiterpenoids,,,False,16,18,222.372,1,1,1,3.4657000000000027,20.23,0,0,0,Non-ionizable
589,589,589,590,C/C1=C/C[C@@H](C(C)(C)O)CC/C(C)=C\CC1,['Hedycaryol'],['Lippia alba'],['https://doi.org/10.1080/10412905.2018.1431966'],Terpenoids,,,Sesquiterpenoids,,,Germacrane sesquiterpenoids,,,False,16,16,222.372,1,1,1,4.230200000000004,20.23,0,0,0,Non-ionizable
590,590,590,591,C/C1=C\CCC(C)(O)/C=C/C(C(C)C)CC1,"['Germacrene D-4-ol', 'Germacrene D-4-ol']","['Lippia alba', 'Smallanthus maculatus ']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2004.9698740']",Terpenoids,,,Sesquiterpenoids,,,Germacrane sesquiterpenoids,,,False,16,16,222.372,1,1,1,4.086100000000004,20.23,0,0,0,Non-ionizable
591,591,591,592,CC(=O)CCC=C(C)C,"['6-Methyl-5-hepten-2-one', '6-Methyl-5-hepten-2-one']","['Lippia alba', 'Piper augustum']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2018.1431966']",Fatty acids,Terpenoids,,Apocarotenoids,Fatty acyls,Monoterpenoids,Acyclic monoterpenoids,Apocarotenoids (Ψ-),Oxygenated hydrocarbons,False,9,8,126.19899999999998,0,1,3,2.3218000000000005,17.07,0,0,0,Non-ionizable
592,592,592,593,CC(=O)OCCC(C)C,['isoamyl acetate'],['Piper augustum'],['https://doi.org/10.1080/10412905.2018.1431966'],Fatty acids,,,Fatty esters,,,Wax monoesters,,,False,9,8,130.18699999999998,0,2,3,1.5956,26.3,0,0,0,Non-ionizable
593,593,593,594,C=C1CCC(C(=C)C)CC1,"['p-mentha-1(7),8-diene', 'p-mentha-1(7), 8-diene']","['Piper augustum', 'Beilschmiedia pendula']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2010.9700320']",Terpenoids,,,Monoterpenoids,,,Monocyclic monoterpenoids,,,False,10,10,136.23799999999997,0,0,1,3.308900000000002,0.0,0,0,0,Non-ionizable
594,594,594,595,C=C/C(C)=C\CC=C(C)C,"['(Z)-β-ocimene', '(Z)-β-ocimene', '(Z)-β-ocimene', '(Z)-β-ocimene', '(Z)-β-ocimene', '(Z)-β-ocimene', '(Z)-β-ocimene', '(Z)-β-Ocimene']","['Piper augustum', 'Ocotea morae', 'Schinus molle', 'Croton jimenezii', 'Smallanthus maculatus ', 'Podachaenium eminens', 'Beilschmiedia pendula', 'Ocotea austinii']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/14786410701848154', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2004.9698740', 'https://doi.org/10.1080/10412905.2004.9698744', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1080/10412905.2007.9699946']",Terpenoids,,,Monoterpenoids,,,Acyclic monoterpenoids,,,False,10,9,136.23799999999997,0,0,3,3.4750000000000023,0.0,0,0,0,Non-ionizable
595,595,595,596,C=C[C@]1(C)CC[C@H](C(C)(C)O)O1,['cis-linalool oxide'],['Piper augustum'],['https://doi.org/10.1080/10412905.2018.1431966'],Terpenoids,,,Monoterpenoids,,,Acyclic monoterpenoids,,,False,12,12,170.25199999999998,1,2,2,1.881,29.46,0,0,0,Non-ionizable
596,596,596,597,CC12CCC(C1)C(C)(C)C2=O,['fenchone'],['Piper augustum'],['https://doi.org/10.1080/10412905.2018.1431966'],Terpenoids,,,Monoterpenoids,,,Fenchane monoterpenoids,,,False,11,12,152.237,0,1,0,2.401700000000001,17.07,0,0,0,Non-ionizable
597,597,597,598,CC12CCC(C1)C(C)(C)C2O,['fenchol'],['Piper augustum'],['https://doi.org/10.1080/10412905.2018.1431966'],Terpenoids,,,Monoterpenoids,,,Fenchane monoterpenoids,,,False,11,12,154.253,1,1,0,2.1935000000000007,20.23,0,0,0,Non-ionizable
598,598,598,599,CC(C)[C@@H]1C=C[C@@](C)(O)CC1,"['cis-p-menth-2-en-1-ol', 'cis-p-menth-2-en-1-ol']","['Piper augustum', 'Beilschmiedia pendula']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2010.9700320']",Terpenoids,,,Monoterpenoids,,,Menthane monoterpenoids,,,False,11,11,154.25299999999996,1,1,1,2.3596000000000004,20.23,0,0,0,Non-ionizable
599,599,599,600,CC(C)[C@H]1C=C[C@@](C)(O)CC1,['trans-p-menth-2-en-1-ol'],['Piper augustum'],['https://doi.org/10.1080/10412905.2018.1431966'],Terpenoids,,,Monoterpenoids,,,Menthane monoterpenoids,,,False,11,11,154.25299999999996,1,1,1,2.3596000000000004,20.23,0,0,0,Non-ionizable
600,600,600,601,CC1=CCC(C(C)(C)O)CC1,"['α-terpineol', 'α-terpineol', 'α-terpineol', 'α-terpineol', 'α-terpineol', 'α-terpineol', 'α-terpineol']","['Piper augustum', 'Ocotea gomezii', 'Ocotea morae', 'Podachaenium eminens', 'Beilschmiedia pendula', 'Ocotea austinii', 'Manekia naranjoana']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2004.9698744', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1080/10412905.2007.9699946', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Monoterpenoids,,,Menthane monoterpenoids,Monocyclic monoterpenoids,,False,11,11,154.25299999999996,1,1,1,2.503700000000001,20.23,0,0,0,Non-ionizable
601,601,601,602,CC1=C[C@H](O)[C@H](C(C)C)CC1,['cis-piperitol'],['Piper augustum'],['https://doi.org/10.1080/10412905.2018.1431966'],Terpenoids,,,Monoterpenoids,,,Menthane monoterpenoids,,,False,11,11,154.25299999999996,1,1,1,2.3596000000000004,20.23,0,0,0,Non-ionizable
602,602,602,603,CC1=C[C@H](O)[C@@H](C(C)C)CC1,['trans-piperitol'],['Piper augustum'],['https://doi.org/10.1080/10412905.2018.1431966'],Terpenoids,,,Monoterpenoids,,,Menthane monoterpenoids,,,False,11,11,154.25299999999996,1,1,1,2.3596000000000004,20.23,0,0,0,Non-ionizable
603,603,603,604,C=C[C@@]1(C)CCC(C(C)C)=C[C@@H]1C(=C)C,"['δ-elemene', 'δ-elemene', 'δ-elemene', 'δ-elemene', 'δ-elemene', 'δ-elemene']","['Piper augustum', 'Aiouea costaricensis', 'Smallanthus maculatus ', 'Podachaenium eminens', 'Beilschmiedia pendula', 'Ocotea austinii']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/10412905.2004.9698740', 'https://doi.org/10.1080/10412905.2004.9698744', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1080/10412905.2007.9699946']",Terpenoids,,,Sesquiterpenoids,,,Elemane sesquiterpenoids,,,False,15,15,204.357,0,0,3,4.747200000000005,0.0,0,0,0,Non-ionizable
604,604,604,605,CC1=CC[C@@]23[C@@H]([C@@H]12)[C@H](C(C)C)CC[C@H]3C,"['α-cubebene', 'α-cubenene', 'α-cubenene', 'α-cubebene', 'α-cubebene', 'α-cubebene', 'α-cubebene']","['Piper augustum', 'Aiouea costaricensis', 'Croton jimenezii', 'Daldinia eschscholtzii', 'Beilschmiedia pendula', 'Ocotea austinii', 'Manekia naranjoana']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1021/acsomega.3c03865', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1080/10412905.2007.9699946', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Sesquiterpenoids,,,Cubebane sesquiterpenoids,,,False,15,17,204.357,0,0,1,4.270900000000004,0.0,0,0,0,Non-ionizable
605,605,605,606,CC1=CCC2C3C(C(C)C)CC[C@]2(C)C13,"['α-ylangene', 'α-ylangene', 'α-ylangene', 'α-ylangene', 'α-ylangene', 'α-ylangene']","['Piper augustum', 'Ocotea gomezii', 'Aiouea costaricensis', 'Beilschmiedia pendula', 'Ocotea austinii', 'Manekia naranjoana']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1080/10412905.2007.9699946', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Sesquiterpenoids,,,Copaane sesquiterpenoids,,,False,15,17,204.357,0,0,1,4.270900000000004,0.0,0,0,0,Non-ionizable
606,606,606,607,CC1=CCC2C3C(C(C)C)CC[C@@]2(C)C13,"['α-copaene', 'α-copaene', 'α-copaene', 'α-copaene', 'α-copaene']","['Piper augustum', 'Daldinia eschscholtzii', 'Beilschmiedia pendula', 'Ocotea austinii', 'Manekia naranjoana']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1021/acsomega.3c03865', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1080/10412905.2007.9699946', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Sesquiterpenoids,,,Copaane sesquiterpenoids,,,False,15,17,204.357,0,0,1,4.270900000000004,0.0,0,0,0,Non-ionizable
607,607,607,608,C=C[C@]1(C)CC[C@@H](C(=C)C)C[C@H]1C(=C)C,"['β-elemene', 'δ-elemene', 'δ-elemene', 'β-elemene', 'β-elemene', 'β-elemene', 'β-elemene', 'β-elemene', 'β-elemene', 'β-elemene', 'β-elemene']","['Piper augustum', 'Ocotea morae', 'Ocotea gomezii', 'Schinus molle', 'Croton jimenezii', 'Smallanthus maculatus ', 'Podachaenium eminens', 'Daldinia eschscholtzii', 'Beilschmiedia pendula', 'Ocotea austinii', 'Manekia naranjoana']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/14786410701848154', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2004.9698740', 'https://doi.org/10.1080/10412905.2004.9698744', 'https://doi.org/10.1021/acsomega.3c03865', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1080/10412905.2007.9699946', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Sesquiterpenoids,,,Elemane sesquiterpenoids,,,False,15,15,204.357,0,0,3,4.747200000000005,0.0,0,0,0,Non-ionizable
608,608,608,609,CC1=C2[C@H](CC1)[C@H](C)CC[C@@H]1[C@H]2C1(C)C,"['α-gurjunene', 'α-gurjunene', 'α-gurjunene', 'α-gurjunene', 'α-gurjunene', 'α-gurjunene', 'α-gurjunene']","['Piper augustum', 'Ocotea gomezii', 'Schinus molle', 'Podachaenium eminens', 'Beilschmiedia pendula', 'Ocotea austinii', 'Manekia naranjoana']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/14786410701848154', 'https://doi.org/10.1080/10412905.2004.9698744', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1080/10412905.2007.9699946', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Sesquiterpenoids,,,Aromadendrane sesquiterpenoids,,,False,15,17,204.357,0,0,0,4.415000000000004,0.0,0,0,0,Non-ionizable
609,609,609,610,C=C1CC[C@H]2[C@@H]1[C@H]1[C@@H](CC[C@H]2C)C1(C)C,"['β-gurjunene', 'β-gurjunene', 'β-gurjunene', 'β-gurjunene', 'β-gurjunene', 'β-gurjunene', 'β-gurjunene']","['Piper augustum', 'Ocotea gomezii', 'Croton jimenezii', 'Smallanthus maculatus ', 'Podachaenium eminens', 'Ocotea austinii', 'Manekia naranjoana']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2004.9698740', 'https://doi.org/10.1080/10412905.2004.9698744', 'https://doi.org/10.1080/10412905.2007.9699946', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Sesquiterpenoids,,,Aromadendrane sesquiterpenoids,,,False,15,17,204.357,0,0,0,4.270900000000004,0.0,0,0,0,Non-ionizable
610,610,610,611,C/C1=C\CC/C(C)=C/CC(C)(C)/C=C/C1,"['α-humulene', 'α-humulene', 'α-humulene', 'α-humulene', 'α-humulene', 'α-humulene', 'α-humulene', 'α-humulene', 'α-humulene', 'α-humulene']","['Piper augustum', 'Ocotea morae', 'Ocotea gomezii', 'Aiouea costaricensis', 'Schinus molle', 'Croton jimenezii', 'Smallanthus maculatus ', 'Beilschmiedia pendula', 'Ocotea austinii', 'Manekia naranjoana']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/14786410701848154', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2004.9698740', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1080/10412905.2007.9699946', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Sesquiterpenoids,,,Humulane sesquiterpenoids,,,False,15,15,204.357,0,0,0,5.0354000000000045,0.0,0,0,0,Non-ionizable
611,611,611,612,C=CC(=C)CCC=C(C)CCC=C(C)C,['(E)-β-farnesene'],['Piper augustum'],['https://doi.org/10.1080/10412905.2018.1431966'],Terpenoids,,,Sesquiterpenoids,,,Farnesane sesquiterpenoids,,,False,15,14,204.357,0,0,7,5.201500000000005,0.0,0,0,0,Non-ionizable
612,612,612,613,C=C1CC[C@@H](C(C)C)[C@@H]2C=C(C)CC[C@H]12,"['γ-muurolene', 'γ-muurolene', 'γ-muurolene', 'γ-muurolene', 'γ-muurolene']","['Piper augustum', 'Aiouea costaricensis', 'Beilschmiedia pendula', 'Ocotea austinii', 'Manekia naranjoana']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1080/10412905.2007.9699946', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Sesquiterpenoids,,,Cadinane sesquiterpenoids,,,False,15,16,204.357,0,0,1,4.581100000000004,0.0,0,0,0,Non-ionizable
613,613,613,614,CC1=C[C@H]2[C@@H](CC1)C(C)=CC[C@H]2C(C)C,"['α-amorphene', 'α-cadinene', 'α-amorphene', 'α-cadinene']","['Piper augustum', 'Beilschmiedia pendula', 'Ocotea austinii', 'Manekia naranjoana']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1080/10412905.2007.9699946', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Sesquiterpenoids,,,Cadinane sesquiterpenoids,,,False,15,16,204.357,0,0,1,4.581100000000004,0.0,0,0,0,Non-ionizable
614,614,614,615,C=C(C)[C@@H]1CC[C@@]2(C)CCCC(=C)[C@@H]2C1,"['β-selinene', 'β-selinene', 'β-selinene', 'β-selinene', 'β-selinene', 'β-selinene']","['Piper augustum', 'Ocotea morae', 'Ocotea gomezii', 'Daldinia eschscholtzii', 'Beilschmiedia pendula', 'Manekia naranjoana']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1021/acsomega.3c03865', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Sesquiterpenoids,,,Eudesmane sesquiterpenoids,,,False,15,16,204.357,0,0,1,4.7252000000000045,0.0,0,0,0,Non-ionizable
615,615,615,616,CC1=C2C=C(C(C)C)CCC2(C)CCC1,"['δ-selinene', 'δ-selinene', 'δ-selinene', 'δ-selinene', 'δ-selinene', 'δ-selinene']","['Piper augustum', 'Ocotea morae', 'Ocotea gomezii', 'Aiouea costaricensis', 'Podachaenium eminens', 'Manekia naranjoana']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/10412905.2004.9698744', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Sesquiterpenoids,,,Eudesmane sesquiterpenoids,,,False,15,16,204.357,0,0,1,4.869300000000004,0.0,0,0,0,Non-ionizable
616,616,616,617,CC1=C2CC[C@@H](C)[C@H]2[C@H]2[C@@H](CC1)C2(C)C,"['viridiflorene', 'viridiflorene', 'viridiflorene', 'viridiflorene', 'viridiflorene']","['Piper augustum', 'Ocotea gomezii', 'Schinus molle', 'Ocotea austinii', 'Manekia naranjoana']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/14786410701848154', 'https://doi.org/10.1080/10412905.2007.9699946', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Sesquiterpenoids,,,Aromadendrane sesquiterpenoids,,,False,15,17,204.357,0,0,0,4.415000000000004,0.0,0,0,0,Non-ionizable
617,617,617,618,CC1=CC2=C(C(C)C)CCC(C)C2CC1,"['epi-zonarene', 'epizonarene', 'epizonarene']","['Piper augustum', 'Ocotea gomezii', 'Ocotea austinii']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2007.9699946']",Terpenoids,,,Sesquiterpenoids,,,Cadinane sesquiterpenoids,,,False,15,16,204.357,0,0,1,4.7252000000000045,0.0,0,0,0,Non-ionizable
618,618,618,619,CC1=CC2C(=C(C)CC[C@H]2C(C)C)CC1,"['δ-amorphene', 'δ-amorphene', 'δ-amorphene']","['Piper augustum', 'Ocotea austinii', 'Manekia naranjoana']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2007.9699946', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Sesquiterpenoids,,,Cadinane sesquiterpenoids,,,False,15,16,204.357,0,0,1,4.7252000000000045,0.0,0,0,0,Non-ionizable
619,619,619,620,C=C1CCC(C(C)C)C2C=C(C)CCC12,"['γ-cadinene', 'γ-cadinene', 'γ-cadinene', 'γ-cadinene', 'γ-cadinene']","['Piper augustum', 'Aiouea costaricensis', 'Schinus molle', 'Croton jimenezii', 'Beilschmiedia pendula']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/14786410701848154', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2010.9700320']",Terpenoids,,,Sesquiterpenoids,,,Cadinane sesquiterpenoids,,,False,15,16,204.357,0,0,1,4.581100000000004,0.0,0,0,0,Non-ionizable
620,620,620,621,CC1=CC[C@@H](C(C)C)c2cc(C)ccc21,"['α-calacorene', 'α-calacorene', 'α-calacorene', 'α-calacorene', 'α-calacorene', 'α-calacorene']","['Piper augustum', 'Ocotea morae', 'Ocotea gomezii', 'Aiouea costaricensis', 'Beilschmiedia pendula', 'Manekia naranjoana']","['https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Sesquiterpenoids,,,Cadinane sesquiterpenoids,,,False,15,16,200.325,0,0,1,4.541620000000004,0.0,1,0,0,Non-ionizable
